seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
NZ_AP022558|provirus_3_41187	41185	Provirus	3-41187	45	11	0.8377	NA	1	6.7663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP029817	3112	No terminal repeats	NA	5	11	0.8375	NA	0	5.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP052064|provirus_254167_370697	116531	Provirus	254167-370697	85	11	0.837	NA	2	27.0503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP119142|provirus_792797_809614	16818	Provirus	792797-809614	18	11	0.8365	NA	1	11.055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP103510|provirus_42834_52946	10113	Provirus	42834-52946	15	11	0.8363	NA	0	2.5603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP046933	32528	No terminal repeats	NA	31	11	0.836	NA	0	5.581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP021795|provirus_526081_567659	41579	Provirus	526081-567659	60	11	0.8351	NA	1	15.0813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP097321|provirus_174236_201189	26954	Provirus	174236-201189	30	11	0.835	NA	2	9.313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP121792|provirus_150108_208603	58496	Provirus	150108-208603	80	11	0.8346	NA	9	28.7199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045848	11696	ITR	NA	11	11	0.8325	NA	0	4.9722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013780|provirus_1484_54921	53438	Provirus	1484-54921	78	11	0.8324	NA	19	36.789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP115947|provirus_1773792_1815346	41555	Provirus	1773792-1815346	51	11	0.8319	NA	10	43.3297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP115953|provirus_700633_762231	61599	Provirus	700633-762231	74	11	0.8315	NA	12	46.3463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP029688|provirus_63181_76307	13127	Provirus	63181-76307	15	11	0.8315	NA	0	2.6741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP119140|provirus_795577_812328	16752	Provirus	795577-812328	19	11	0.8303	NA	1	9.6009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP016463|provirus_348259_406932	58674	Provirus	348259-406932	62	11	0.8301	NA	0	13.6679	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP092372	19757	No terminal repeats	NA	23	11	0.8301	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP101514|provirus_38718_51844	13127	Provirus	38718-51844	15	11	0.8299	NA	0	2.6741	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP024859	9820	No terminal repeats	NA	10	11	0.8296	NA	0	2.9453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP014569	44765	No terminal repeats	NA	59	11	0.8295	NA	4	8.229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP061362|provirus_3_203294	203292	Provirus	3-203294	196	11	0.8289	NA	1	34.7286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP032615	26350	No terminal repeats	NA	43	11	0.8284	NA	2	15.3128	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
NZ_CP076864	11849	No terminal repeats	NA	12	11	0.8282	NA	0	4.1685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP123557	28012	No terminal repeats	NA	39	11	0.8279	NA	5	7.5162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP018727	28095	No terminal repeats	NA	44	11	0.8277	NA	0	11.0545	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP063350	121017	No terminal repeats	NA	125	11	0.8275	NA	4	34.2705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_LR882948|provirus_108183_135980	27798	Provirus	108183-135980	43	11	0.8274	NA	2	6.3016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081678|provirus_6475_21088	14614	Provirus	6475-21088	21	11	0.827	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081775|provirus_264271_278884	14614	Provirus	264271-278884	21	11	0.827	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081691|provirus_31145_45758	14614	Provirus	31145-45758	21	11	0.827	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096981|provirus_65761_122730	56970	Provirus	65761-122730	47	11	0.827	NA	0	23.1728	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_008014|provirus_28160_183431	155272	Provirus	28160-183431	89	11	0.8265	NA	10	27.1332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP061193	51972	No terminal repeats	NA	80	11	0.8263	NA	22	39.0583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_012226	35940	No terminal repeats	NA	33	11	0.8263	NA	0	6.8675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP016085	32598	No terminal repeats	NA	31	11	0.8259	NA	0	5.581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP069920	9520	No terminal repeats	NA	16	11	0.8259	NA	2	7.8881	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP010179|provirus_89907_116417	26511	Provirus	89907-116417	34	11	0.8254	NA	0	6.2261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP090157	17856	No terminal repeats	NA	23	11	0.8253	NA	0	5.3584	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045351|provirus_192457_205071	12615	Provirus	192457-205071	30	11	0.8252	NA	0	4.9803	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Autolykiviridae
NC_020130|provirus_28191_183453	155263	Provirus	28191-183453	88	11	0.8251	NA	10	27.1332	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP010248	136889	No terminal repeats	NA	140	11	0.8249	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081685|provirus_203977_218590	14614	Provirus	203977-218590	21	11	0.8247	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081783|provirus_39816_54429	14614	Provirus	39816-54429	21	11	0.8247	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP081768|provirus_277223_291836	14614	Provirus	277223-291836	21	11	0.8247	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP036119|provirus_142631_154378	11748	Provirus	142631-154378	20	11	0.8243	NA	1	2.9599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP022791|provirus_1074163_1083414	9252	Provirus	1074163-1083414	12	11	0.8242	NA	1	4.3245	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
NZ_LR594691|provirus_43740_116355	72616	Provirus	43740-116355	85	11	0.8231	NA	0	11.7847	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP009714	136983	No terminal repeats	NA	141	11	0.8224	NA	16	3.0791	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_022551	3674	No terminal repeats	NA	7	11	0.8219	NA	0	5.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096987|provirus_185653_242618	56966	Provirus	185653-242618	47	11	0.8203	NA	0	21.7458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP096984|provirus_179282_236247	56966	Provirus	179282-236247	47	11	0.8203	NA	0	21.7458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP087764|provirus_274_23191	22918	Provirus	274-23191	25	11	0.8203	NA	0	7.0157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_018878|provirus_101_231778	231678	Provirus	101-231778	359	11	0.8201	NA	1	33.2042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013241|provirus_3_43048	43046	Provirus	3-43048	51	11	0.82	NA	0	11.3776	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP032828|provirus_700142_719113	18972	Provirus	700142-719113	28	11	0.8199	NA	2	8.9565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039043|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038964|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039037|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038949|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038910|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038959|provirus_1_28263	28263	Provirus	1-28263	43	11	0.8191	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP043889	53819	No terminal repeats	NA	79	11	0.8187	NA	3	16.147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013241|provirus_185092_235649	50558	Provirus	185092-235649	49	11	0.8184	NA	0	5.9404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013710|provirus_209275_244647	35373	Provirus	209275-244647	57	11	0.818	NA	0	11.3757	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP110937|provirus_1_150975	150975	Provirus	1-150975	158	11	0.8179	NA	15	64.1445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP089136|provirus_41008_71413	30406	Provirus	41008-71413	34	11	0.8179	NA	0	4.6859	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_012654|provirus_213486_270022	56537	Provirus	213486-270022	65	11	0.8172	NA	0	10.9688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP107055|provirus_1_111958	111958	Provirus	1-111958	61	11	0.8163	NA	8	19.4236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP029809	3419	No terminal repeats	NA	5	11	0.8161	NA	0	5.3264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP031226|provirus_1_83266	83266	Provirus	1-83266	79	11	0.8157	NA	1	6.402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_017669	16047	No terminal repeats	NA	21	11	0.8153	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP118546|provirus_160_27730	27571	Provirus	160-27730	22	11	0.815	NA	0	3.7608	Unclassified
NZ_CP034475|provirus_99612_118323	18712	Provirus	99612-118323	26	11	0.8145	NA	2	10.083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP019825	16635	No terminal repeats	NA	39	11	0.8142	NA	0	10.9181	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP086230	11696	ITR	NA	11	11	0.814	NA	0	4.9722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP034470|provirus_75441_94152	18712	Provirus	75441-94152	26	11	0.8134	NA	2	10.083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP029688|provirus_32395_48080	15686	Provirus	32395-48080	24	11	0.8126	NA	0	6.6745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP100496	19064	No terminal repeats	NA	25	11	0.8125	NA	0	3.3941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP010633|provirus_1_41204	41204	Provirus	1-41204	31	11	0.8122	NA	0	6.1094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038954|provirus_1_26807	26807	Provirus	1-26807	42	11	0.812	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP036038|provirus_72291_106093	33803	Provirus	72291-106093	35	11	0.8103	NA	3	11.4432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP070374	129956	No terminal repeats	NA	142	11	0.8102	NA	4	29.9092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP070953|provirus_75449_97254	21806	Provirus	75449-97254	30	11	0.81	NA	0	7.0263	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_014628|provirus_161097_240927	79831	Provirus	161097-240927	100	11	0.8085	NA	0	9.8564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP106993|provirus_182086_359316	177231	Provirus	182086-359316	199	11	0.8083	NA	1	27.8638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP116888|provirus_374975_535858	160884	Provirus	374975-535858	221	11	0.8081	NA	2	19.3909	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_017177|provirus_2_72807	72806	Provirus	2-72807	74	11	0.8079	NA	0	14.4199	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP092520|provirus_670658_704840	34183	Provirus	670658-704840	40	11	0.8073	NA	2	9.414	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP066840|provirus_94462_110411	15950	Provirus	94462-110411	16	11	0.8066	NA	0	2.5301	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP006779	137017	No terminal repeats	NA	140	11	0.805	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP006752	137727	No terminal repeats	NA	141	11	0.8047	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP006760	137017	No terminal repeats	NA	140	11	0.8044	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP006746	137017	No terminal repeats	NA	140	11	0.8043	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP088940	30932	No terminal repeats	NA	38	11	0.8037	NA	3	4.4515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP006756	137012	No terminal repeats	NA	141	11	0.8026	NA	15	2.0333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP033693	113378	No terminal repeats	NA	133	11	0.8025	NA	18	45.3743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP020698|provirus_34181_85411	51231	Provirus	34181-85411	40	11	0.8024	NA	0	9.7383	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP046931	33135	No terminal repeats	NA	30	11	0.8023	NA	0	6.8675	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039211|provirus_1_31940	31940	Provirus	1-31940	49	11	0.8022	NA	9	13.615	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP101514|provirus_68681_86207	17527	Provirus	68681-86207	27	11	0.8012	NA	0	6.3836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP062833|provirus_87254_109180	21927	Provirus	87254-109180	16	11	0.801	NA	1	5.1783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP024151	31542	No terminal repeats	NA	43	11	0.8003	NA	4	6.1118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP046929	32462	No terminal repeats	NA	30	11	0.8002	NA	0	3.8627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP053545|provirus_543_107144	106602	Provirus	543-107144	114	11	0.7993	NA	1	15.6241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP030149	52509	No terminal repeats	NA	77	11	0.7991	NA	5	13.9762	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP104682|provirus_191117_210106	18990	Provirus	191117-210106	37	11	0.7982	NA	0	6.5376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013486|provirus_17631_101173	83543	Provirus	17631-101173	86	11	0.7981	NA	2	18.1623	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP054155	57714	ITR	NA	71	11	0.7976	NA	0	12.9693	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP033692	101615	No terminal repeats	NA	126	11	0.7974	NA	17	51.0123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_012972	9816	No terminal repeats	NA	14	11	0.7926	NA	0	2.8176	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
NZ_CP011399|provirus_3_42212	42210	Provirus	3-42212	50	11	0.7925	NA	2	9.4613	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP023050|provirus_8348_82847	74500	Provirus	8348-82847	64	11	0.7923	NA	0	9.5057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP121796	87046	No terminal repeats	NA	115	11	0.7922	NA	4	22.3426	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP083404	2870	No terminal repeats	NA	1	11	0.7906	NA	0	0	Unclassified
NZ_CP031166|provirus_322852_571578	248727	Provirus	322852-571578	226	11	0.7903	NA	3	19.5712	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_015952|provirus_108_127426	127319	Provirus	108-127426	156	11	0.7898	NA	5	33.6077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP054704|provirus_3769_66596	62828	Provirus	3769-66596	63	11	0.789	NA	2	12.3578	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013615|provirus_264855_391212	126358	Provirus	264855-391212	142	11	0.7888	NA	0	24.9153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP032067|provirus_103_96229	96127	Provirus	103-96229	100	11	0.7884	NA	4	23.3457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP091789|provirus_129051_178387	49337	Provirus	129051-178387	44	11	0.7883	NA	0	10.3809	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP055032	13291	No terminal repeats	NA	23	11	0.7861	NA	0	3.9542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP018028|provirus_236074_332146	96073	Provirus	236074-332146	85	11	0.7858	NA	0	14.2973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_009939|provirus_115590_174600	59011	Provirus	115590-174600	62	11	0.7843	NA	3	12.6347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039640|provirus_259548_301729	42182	Provirus	259548-301729	18	11	0.7837	NA	0	6.4593	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP034659|provirus_353759_369440	15682	Provirus	353759-369440	22	11	0.7829	NA	3	11.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP064357|provirus_5707_64439	58733	Provirus	5707-64439	50	11	0.7828	NA	0	6.4979	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP062152|provirus_284741_399209	114469	Provirus	284741-399209	131	11	0.7827	NA	2	18.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP072773	8455	No terminal repeats	NA	7	11	0.7809	NA	0	1.7105	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP055326|provirus_138062_149046	10985	Provirus	138062-149046	17	11	0.7805	NA	3	10.6137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP031166|provirus_3_279608	279606	Provirus	3-279608	309	11	0.7802	NA	4	11.4963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP015514|provirus_839216_925374	86159	Provirus	839216-925374	96	11	0.7794	NA	0	8.3538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_014628|provirus_406402_491614	85213	Provirus	406402-491614	122	11	0.779	NA	2	18.5221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP086015	5207	No terminal repeats	NA	7	11	0.779	NA	2	3.7813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_LR882954	36068	No terminal repeats	NA	36	11	0.779	NA	1	4.7678	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP018728	16656	No terminal repeats	NA	35	11	0.7787	NA	0	5.7819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP013419|provirus_129914_144661	14748	Provirus	129914-144661	24	11	0.7783	NA	6	4.9722	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP036039	8039	No terminal repeats	NA	7	11	0.7783	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP110860|provirus_76578_88339	11762	Provirus	76578-88339	15	11	0.7779	NA	5	8.2587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_AP022849|provirus_195639_342094	146456	Provirus	195639-342094	135	11	0.7776	NA	0	10.6938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP118033|provirus_24888_63171	38284	Provirus	24888-63171	42	11	0.7774	NA	0	10.9691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP012105	14336	No terminal repeats	NA	14	11	0.777	NA	0	3.7489	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP097156	188830	No terminal repeats	NA	277	11	0.7767	NA	10	51.8894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP107055|provirus_151222_192240	41019	Provirus	151222-192240	30	11	0.7763	NA	2	7.7095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP085410|provirus_39475_52896	13422	Provirus	39475-52896	28	11	0.7745	NA	0	3.2093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP018025|provirus_236116_332386	96271	Provirus	236116-332386	85	11	0.7725	NA	0	14.2973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP015514|provirus_612911_730774	117864	Provirus	612911-730774	132	11	0.7722	NA	2	18.362	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP032678|provirus_1_82350	82350	Provirus	1-82350	82	11	0.7701	NA	1	5.427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP084056|provirus_50811_74267	23457	Provirus	50811-74267	30	11	0.7701	NA	0	4.216	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP097357|provirus_115031_230338	115308	Provirus	115031-230338	131	11	0.7694	NA	2	18.0778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038924|provirus_91156_96545	5390	Provirus	91156-96545	12	11	0.7693	NA	5	9.0082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038892|provirus_91443_96832	5390	Provirus	91443-96832	12	11	0.7693	NA	5	9.0082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP038973|provirus_91444_96833	5390	Provirus	91444-96833	12	11	0.7693	NA	5	9.0082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP039222|provirus_21294_41598	20305	Provirus	21294-41598	30	11	0.7692	NA	6	10.6521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NZ_CP045273|provirus_462911_530742	67832	Provirus	462911-530742	83	11	0.7654	NA	0	8.3291	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
NC_014824|provirus_73_119696	119624	Provirus	73-119696	104	11	0.7652	NA	0	12.0091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
