V1,Genome,Order,Family,Genus,VC,VC Status,Size,VC Subcluster,VC Subcluster Size,Quality,Adj P-value,Topology Confidence Score,Genera in VC,Families in VC,Orders in VC,Genus Confidence Score
28783,NZ_CP038880,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28787,NZ_CP038885,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28792,NZ_CP038890,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28802,NZ_CP038909,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28812,NZ_CP038917,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28823,NZ_CP038931,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28827,NZ_CP038941,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28831,NZ_CP038946,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28851,NZ_CP038971,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28855,NZ_CP038936,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28864,NZ_CP039041,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28881,NZ_CP039067,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28931,NZ_CP039183,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28935,NZ_CP039188,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28938,NZ_CP039192,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28942,NZ_CP039197,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28947,NZ_CP039203,Unassigned,Unassigned,Unassigned,,Overlap (VC_1004/VC_1160),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28950,NZ_CP039207,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28951,NZ_CP039208,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28963,NZ_CP039218,Unassigned,Unassigned,Unassigned,,Overlap (VC_522/VC_1382),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28964,NZ_CP039220,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28965,NZ_CP039221,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28966,NZ_CP039222,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28967,NZ_CP039223,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28969,NZ_CP039225,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28970,NZ_CP039226,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
28971,NZ_CP039235,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28973,NZ_CP039237,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609/VC_1241),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28974,NZ_CP039238,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28976,NZ_CP039241,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28978,NZ_CP039243,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28979,NZ_CP039244,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609/VC_1241),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28986,NZ_CP039228,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28988,NZ_CP039230,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28989,NZ_CP039231,Unassigned,Unassigned,Unassigned,,Overlap (VC_487/VC_609/VC_1241),NA,,NA,NA,NA,NA,NA,NA,NA,NA
28991,NZ_CP039233,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29000,NZ_CP048063,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29001,NZ_CP048057,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29002,NZ_CP048062,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29003,NZ_CP048064,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29012,NZ_CP050943,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29013,NZ_CP050940,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29014,NZ_CP050944,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29015,NZ_CP050947,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29016,NZ_CP050942,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29021,NZ_CP061200,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29022,NZ_CP061199,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29025,NZ_CP061190,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29026,NZ_CP061197,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29027,NZ_CP061196,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29028,NZ_CP061198,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29037,NZ_CP096277,Unassigned,Unassigned,Unassigned,,Overlap (VC_1076/VC_1989),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29039,NZ_CP097985,Unassigned,Unassigned,Unassigned,,Overlap (VC_1076/VC_1989),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29041,NZ_CP097987,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29044,NZ_LR882936,Unassigned,Unassigned,Unassigned,,Overlap (VC_192/VC_239),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29045,NZ_LR882940,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29046,NZ_LR882939,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29047,NZ_LR882948,Unassigned,Unassigned,Unassigned,,Overlap (VC_192/VC_239),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29048,NZ_LR882945,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29050,NZ_LR882947,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29051,NZ_LR882966,Unassigned,Unassigned,Unassigned,,Overlap (VC_192/VC_239),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29052,NZ_LR882964,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29053,NZ_LR882965,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29054,NZ_LR882951,Unassigned,Unassigned,Unassigned,,Overlap (VC_192/VC_239),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29056,NZ_LR882955,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29058,NZ_LR882953,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29059,NZ_LR882957,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29061,NZ_CP016536,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29062,NZ_CP016544,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29066,NZ_CP019641,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29068,NZ_CP019643,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29069,NC_014149,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29074,NZ_CP027855,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29077,NZ_CP087713,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29078,NZ_CP009130,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29080,NZ_CP011275,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29081,NZ_CP011276,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29082,NZ_CP011277,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29083,NZ_CP025123,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29086,NZ_CP025126,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29087,NZ_CP025127,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29088,NZ_CP025128,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29089,NZ_CP025129,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29090,NZ_CP025130,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29091,NZ_CP025131,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29092,NZ_CP025132,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29093,NZ_CP025133,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29094,NZ_CP025134,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29099,NZ_CP047170,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29100,NZ_CP047169,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29102,NZ_CP047167,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29104,NZ_CP081849,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29106,NC_008757,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29107,NC_008758,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29108,NC_008759,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29109,NC_008760,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29111,NC_008762,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29112,NC_008763,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29113,NC_008764,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29115,NZ_CP049814,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29117,NZ_CP049817,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29118,NZ_CP049816,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29119,NZ_CP049812,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29121,NC_007950,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29124,NZ_CP080242,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29125,NZ_CP080245,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29128,NZ_OU659114,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29129,NZ_OU659115,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29130,NZ_OU659116,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29132,NZ_OU659126,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29133,NZ_OU659127,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29134,NZ_OU659128,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29136,NZ_OU659121,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29137,NZ_OU659122,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29138,NZ_OU659123,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29140,NZ_OU659119,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29141,NZ_OU659131,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29142,NZ_OU659132,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29143,NZ_OU659133,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29144,NZ_OU659134,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29147,NZ_OU659163,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_351),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29148,NZ_OU659164,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29149,NZ_OU659165,Unassigned,Unassigned,Unassigned,,Overlap (VC_38/VC_112),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29157,NZ_CP072477,Unassigned,Unassigned,Unassigned,,Overlap (VC_833/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29158,NZ_CP072478,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29159,NZ_CP083270,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29162,NZ_CP064098,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29163,NZ_CP064101,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29166,NZ_CP064099,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29169,NZ_CP118719,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29170,NZ_CP118720,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29171,NZ_CP118721,Unassigned,Unassigned,Unassigned,,Overlap (VC_1502/VC_2432),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29177,NZ_CP072376,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29178,NC_019961,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29180,NZ_CP095479,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29186,NZ_AP024182,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29187,NZ_AP024188,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29188,NZ_AP024190,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29190,NZ_AP024193,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29191,NZ_AP024197,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29192,NZ_AP024199,Unassigned,Unassigned,Unassigned,,Overlap (VC_630/VC_948),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29194,NZ_AP025545,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29200,NZ_CP015324,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29201,NZ_CP015327,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29202,NZ_CP015329,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29209,NZ_CP120594,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29210,NZ_CP120592,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29211,NZ_CP120591,Unassigned,Unassigned,Unassigned,,Overlap (VC_1493/VC_1618),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29213,NZ_CP120596,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29215,NZ_CP120597,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29216,NZ_CP028385,Unassigned,Unassigned,Unassigned,,Overlap (VC_119/VC_137),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29219,NZ_CP031121,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29221,NZ_CP031120,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29233,NZ_CP026737,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29234,NZ_CP026739,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29248,NZ_CP045268,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29258,NZ_CP058269,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29260,NZ_CP058271,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29265,NZ_CP048889,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29267,NZ_CP048890,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834/VC_894),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29269,NZ_CP048892,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29272,NZ_CP069291,Unassigned,Unassigned,Unassigned,,Overlap (VC_680/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29276,NZ_CP069295,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29279,NZ_CP069400,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29281,NZ_CP069402,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29283,NZ_CP069404,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29284,NZ_CP069405,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29285,NZ_CP069406,Unassigned,Unassigned,Unassigned,,Overlap (VC_1493/VC_1618),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29287,NZ_CP069408,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29293,NZ_CP069414,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29294,NZ_CP069415,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29295,NZ_CP069416,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29296,NZ_CP069417,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29302,NZ_CP069612,Unassigned,Unassigned,Unassigned,,Overlap (VC_1493/VC_1618),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29309,NZ_CP069619,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29312,NZ_CP071469,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29316,NZ_CP071473,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29318,NZ_CP071475,Unassigned,Unassigned,Unassigned,,Overlap (VC_780/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29319,NZ_CP071476,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29320,NZ_CP071477,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29325,NZ_CP071482,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29326,NZ_CP071483,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29330,NZ_CP065216,Unassigned,Unassigned,Unassigned,,Singleton,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29331,NZ_CP059466,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29333,NZ_CP059462,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29334,NZ_CP059464,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29337,NZ_CP059458,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29342,NZ_CP092390,Unassigned,Unassigned,Unassigned,,Overlap (VC_834/VC_894),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29343,NZ_CP092391,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29345,NZ_CP092393,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29352,NZ_CP064278,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29354,NZ_CP085417,Unassigned,Unassigned,Unassigned,,Overlap (VC_601/VC_814),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29360,NZ_CP085423,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29364,NZ_CP085428,Unassigned,Unassigned,Unassigned,,Overlap (VC_601/VC_814),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29369,NZ_CP085434,Unassigned,Unassigned,Unassigned,,Overlap (VC_601/VC_814),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29373,NZ_CP085438,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29374,NZ_CP085439,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29375,NZ_CP085440,Unassigned,Unassigned,Unassigned,,Overlap (VC_795/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29376,NZ_CP085441,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29378,NZ_CP085444,Unassigned,Unassigned,Unassigned,,Overlap (VC_833/VC_834),NA,,NA,NA,NA,NA,NA,NA,NA,NA
29379,NZ_CP085445,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29380,NZ_CP085446,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29382,NZ_CP085448,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29383,NZ_CP085449,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
29384,NZ_CP085450,Unassigned,Unassigned,Unassigned,,Outlier,NA,,NA,NA,NA,NA,NA,NA,NA,NA
