Genome ID	P-P type	MinGenes cutoff	MinGenes hits	Signature to all genes ratio	P-P score sum	P-P type score sum	Composition	Composition size	Tolerance to gaps	Composition hits	Genome size (bp)	Number of proteins
NZ_CP063853	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	110270	109
NZ_CP063873	pSLy3	47	9	0.081	8.8	2.3	NA	NA	NA	NA	112160	111
NZ_CP063882	pSLy3	47	11	0.097	10.8	3	NA	NA	NA	NA	110388	113
NZ_CP065450	pSLy3	47	9	0.082	8.8	2.3	NA	NA	NA	NA	109941	110
NZ_CP017778	pSLy3	47	10	0.044	9.8	2.6	NA	NA	NA	NA	225961	228
NZ_CP069855	pSLy3	47	8	0.083	7.8	2.1	NA	NA	NA	NA	104812	96
NZ_CP070439	pSLy3	47	8	0.071	7.8	2.1	NA	NA	NA	NA	111238	112
NZ_LR890237	pSLy3	47	10	0.091	9.8	2.8	NA	NA	NA	NA	112069	110
NZ_LR890257	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_LR890293	pSLy3	47	10	0.088	9.8	2.8	NA	NA	NA	NA	113743	113
NZ_LR890429	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_LR890555	pSLy3	47	9	0.081	8.8	2.4	NA	NA	NA	NA	112133	111
NZ_LR890544	pSLy3	47	10	0.093	9.8	2.7	NA	NA	NA	NA	111995	107
NZ_LR890503	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_LR890518	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_LR890705	pSLy3	47	11	0.096	10.8	3	NA	NA	NA	NA	111123	115
NZ_CP019050	pSLy3	47	10	0.091	9.8	2.6	NA	NA	NA	NA	111083	110
NZ_CP041101	pSLy3	47	10	0.092	9.8	2.6	NA	NA	NA	NA	111334	109
NZ_CP028544	pSLy3	47	10	0.086	9.8	2.6	NA	NA	NA	NA	110562	116
NZ_CP030268	pSLy3	47	10	0.093	9.8	2.6	NA	NA	NA	NA	111007	108
NZ_CP040597	pSLy3	47	9	0.08	8.8	2.3	NA	NA	NA	NA	111583	112
NC_016838	pSLy3	47	10	0.071	9.8	2.8	NA	NA	NA	NA	122799	141
NZ_CP028550	pSLy3	47	11	0.098	10.8	3	NA	NA	NA	NA	110186	112
NZ_CP023984	pSLy3	47	10	0.099	9.8	3	NA	NA	NA	NA	111425	101
NZ_CP065165	pSLy3	47	13	0.121	12.8	4	NA	NA	NA	NA	114132	107
NZ_CP064210	pSLy3	47	8	0.073	7.8	2.1	NA	NA	NA	NA	111436	110
NZ_CP064259	pSLy3	47	9	0.026	8.8	2.3	NA	NA	NA	NA	394328	346
NZ_CP064213	pSLy3	47	9	0.084	8.8	2.3	NA	NA	NA	NA	116596	107
NZ_CP029493	pSLy3	47	2	0.016	1.9	1.8	NA	NA	NA	NA	179444	123
NZ_CP029688	pSLy3	47	2	0.019	1.9	1.8	NA	NA	NA	NA	151879	103
NZ_CP025467	pSLy3	47	2	0.009	1.9	0.5	NA	NA	NA	NA	246557	234
NZ_CP027108	pSLy3	47	2	0.032	1.9	0.7	NA	NA	NA	NA	51588	62
NZ_CP062902	pSLy3	47	1	0.011	1	1	NA	NA	NA	NA	96199	92
NZ_CP027147	pSLy3	47	2	0.333	2	0.6	NA	NA	NA	NA	4223	6
NZ_CP027149	pSLy3	47	1	0.032	1	0.2	NA	NA	NA	NA	33772	31
NZ_CP048417	SSU5_pHCM2	71	87	0.68	86.1	53.6	SSU5_pHCM2_Composition_1	90	3	88	110347	128
NZ_CP056516	SSU5_pHCM2	71	70	0.341	69.2	41.6	NA	NA	NA	NA	216816	205
NZ_CP056637	SSU5_pHCM2	71	84	0.672	83.1	51	SSU5_pHCM2_Composition_4	84	3	84	118387	125
NZ_CP056836	SSU5_pHCM2	71	89	0.685	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	119392	130
NZ_CP056422	SSU5_pHCM2	71	90	0.709	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	112583	127
NZ_CP042573	SSU5_pHCM2	71	90	0.709	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	114054	127
NZ_CP053193	SSU5_pHCM2	71	87	0.737	86.1	52.8	SSU5_pHCM2_Composition_1	90	3	89	108277	118
NZ_CP047967	SSU5_pHCM2	71	86	0.723	85.1	52.1	SSU5_pHCM2_Composition_1	90	3	87	110177	119
NZ_CP014995	SSU5_pHCM2	71	89	0.736	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	109917	121
NZ_CP033346	SSU5_pHCM2	71	89	0.736	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	109917	121
NZ_CP029929	SSU5_pHCM2	71	90	0.744	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106706	121
NZ_CP029951	SSU5_pHCM2	71	89	0.736	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NZ_CP029865	SSU5_pHCM2	71	89	0.736	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NZ_CP029867	SSU5_pHCM2	71	89	0.742	88.1	54.1	SSU5_pHCM2_Composition_1	90	3	89	106706	120
NZ_CP029898	SSU5_pHCM2	71	89	0.742	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	89	106705	120
NZ_CP029889	SSU5_pHCM2	71	89	0.736	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NZ_CP029891	SSU5_pHCM2	71	89	0.736	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NZ_CP029893	SSU5_pHCM2	71	90	0.738	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106706	122
NZ_CP029901	SSU5_pHCM2	71	90	0.75	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106706	120
NZ_CP029876	SSU5_pHCM2	71	89	0.742	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	89	106706	120
NZ_CP029921	SSU5_pHCM2	71	90	0.75	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106706	120
NZ_CP029884	SSU5_pHCM2	71	89	0.742	88.1	54.9	SSU5_pHCM2_Composition_1	90	3	89	106706	120
NZ_CP029905	SSU5_pHCM2	71	89	0.736	88.1	54.6	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NZ_CP029847	SSU5_pHCM2	71	88	0.733	87.1	53.6	SSU5_pHCM2_Composition_1	90	3	89	106705	120
NZ_CP029961	SSU5_pHCM2	71	90	0.738	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106705	122
NZ_CP029849	SSU5_pHCM2	71	89	0.742	88.1	54.9	SSU5_pHCM2_Composition_1	90	3	89	106706	120
NZ_CP029851	SSU5_pHCM2	71	89	0.736	88.1	54.1	SSU5_pHCM2_Composition_1	90	3	90	106705	121
NZ_CP029857	SSU5_pHCM2	71	89	0.742	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	106706	120
NZ_CP029859	SSU5_pHCM2	71	90	0.744	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106706	121
NZ_CP029647	SSU5_pHCM2	71	89	0.736	88.1	54.8	SSU5_pHCM2_Composition_1	90	3	89	106706	121
NC_003385	SSU5_pHCM2	71	89	0.736	88.2	54.9	SSU5_pHCM2_Composition_1	90	3	88	106516	121
NZ_CP029247	SSU5_pHCM2	71	86	0.723	85.2	52.7	SSU5_pHCM2_Composition_1	90	3	88	108404	119
NZ_CP024909	SSU5_pHCM2	71	86	0.723	85.2	52.7	SSU5_pHCM2_Composition_1	90	3	88	108404	119
NZ_CP011655	SSU5_pHCM2	71	90	0.692	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	109688	130
NZ_CP032183	SSU5_pHCM2	71	86	0.614	85.1	52.7	SSU5_pHCM2_Composition_1	90	3	87	121983	140
NZ_CP070546	SSU5_pHCM2	71	79	0.637	78.1	45.6	SSU5_pHCM2_Composition_5	84	3	84	109710	124
NZ_CP056343	SSU5_pHCM2	71	86	0.623	85.1	52.7	SSU5_pHCM2_Composition_1	90	3	87	122594	138
NZ_CP019891	SSU5_pHCM2	71	86	0.683	85.1	52.8	SSU5_pHCM2_Composition_1	90	3	87	112190	126
NZ_CP058165	SSU5_pHCM2	71	84	0.393	83.1	51.6	SSU5_pHCM2_Composition_2	87	3	84	206287	214
NZ_CP034755	SSU5_pHCM2	71	87	0.544	86.1	53.5	SSU5_pHCM2_Composition_1	90	3	87	160216	160
NZ_AP019819	SSU5_pHCM2	71	87	0.664	86.1	53.5	SSU5_pHCM2_Composition_1	90	3	87	115150	131
NZ_AP022453	SSU5_pHCM2	71	87	0.696	86.1	53.5	SSU5_pHCM2_Composition_1	90	3	87	109813	125
NZ_CP031722	SSU5_pHCM2	71	89	0.718	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	90	114700	124
NZ_CP046272	SSU5_pHCM2	71	89	0.718	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	90	114701	124
NZ_CP061745	SSU5_pHCM2	71	84	0.757	83.1	50.1	SSU5_pHCM2_Composition_18	85	3	85	106755	111
NZ_CP064658	SSU5_pHCM2	71	84	0.757	83.1	50.1	SSU5_pHCM2_Composition_18	85	3	85	106771	111
NZ_CP056401	SSU5_pHCM2	71	89	0.695	88.1	54.5	SSU5_pHCM2_Composition_1	90	3	89	119726	128
NZ_CP017724	SSU5_pHCM2	71	90	0.714	89.1	55.1	SSU5_pHCM2_Composition_1	90	3	90	106449	126
NC_018843	SSU5_pHCM2	71	85	0.654	84.1	50.5	SSU5_pHCM2_Composition_28	85	3	85	103299	130
NZ_CP051133	SSU5_pHCM2	71	85	0.702	84.2	52.1	SSU5_pHCM2_Composition_1	90	3	88	108999	121
NZ_CP030078	SSU5_pHCM2	71	86	0.723	85.2	52.7	SSU5_pHCM2_Composition_1	90	3	88	108358	119
NZ_CP046008	SSU5_pHCM2	71	35	0.333	34.3	14.6	NA	NA	NA	NA	114129	105
NZ_CP044336	SSU5_pHCM2	71	85	0.659	84.2	51.9	SSU5_pHCM2_Composition_1	90	3	87	126563	129
NZ_CP040567	SSU5_pHCM2	71	89	0.736	88.1	54.2	SSU5_pHCM2_Composition_1	90	3	89	105670	121
NZ_CP033252	SSU5_pHCM2	71	40	0.364	39.3	17.7	NA	NA	NA	NA	110417	110
NZ_CP009490	SSU5_pHCM2	71	42	0.477	41.5	16.2	NA	NA	NA	NA	96196	88
NZ_CP009702	SSU5_pHCM2	71	44	0.463	43.5	17.6	NA	NA	NA	NA	99285	95
NZ_CP009722	SSU5_pHCM2	71	43	0.462	42.5	16.8	NA	NA	NA	NA	96210	93
NZ_CP009784	SSU5_pHCM2	71	43	0.457	42.5	16.8	NA	NA	NA	NA	96921	94
NZ_CP009989	SSU5_pHCM2	71	45	0.464	44.5	18.2	NA	NA	NA	NA	99286	97
NZ_CP016275	SSU5_pHCM2	71	43	0.462	42.5	16.8	NA	NA	NA	NA	96210	93
NZ_CP033693	SSU5_pHCM2	71	35	0.389	34.6	13.6	NA	NA	NA	NA	113378	90
NZ_CP033692	SSU5_pHCM2	71	42	0.457	41.6	16.8	NA	NA	NA	NA	101615	92
NZ_CP033700	SSU5_pHCM2	71	40	0.385	39.5	15.3	NA	NA	NA	NA	132950	104
NZ_CP033694	SSU5_pHCM2	71	47	0.452	46.5	19.4	NA	NA	NA	NA	106990	104
NZ_CP045146	SSU5_pHCM2	71	47	0.47	46.5	19	NA	NA	NA	NA	100979	100
NZ_CP045155	SSU5_pHCM2	71	45	0.455	44.5	18.2	NA	NA	NA	NA	99286	99
NZ_CP045164	SSU5_pHCM2	71	46	0.465	45.5	18.6	NA	NA	NA	NA	100989	99
NZ_CP045259	SSU5_pHCM2	71	48	0.475	47.5	19.5	NA	NA	NA	NA	100984	101
NZ_CP045637	SSU5_pHCM2	71	45	0.459	44.5	18	NA	NA	NA	NA	100916	98
NC_004838	SSU5_pHCM2	71	45	0.455	44.5	18.3	NA	NA	NA	NA	100990	99
NC_003134	SSU5_pHCM2	71	43	0.462	42.5	16.8	NA	NA	NA	NA	96210	93
NZ_CP009971	SSU5_pHCM2	71	43	0.462	42.5	16.8	NA	NA	NA	NA	96210	93
NC_005815	SSU5_pHCM2	71	46	0.442	45.5	18.8	NA	NA	NA	NA	106642	104
NC_008120	SSU5_pHCM2	71	40	0.449	39.5	15.3	NA	NA	NA	NA	96471	89
NZ_CP009904	SSU5_pHCM2	71	39	0.443	38.5	14.7	NA	NA	NA	NA	96473	88
NC_008118	SSU5_pHCM2	71	46	0.465	45.5	18.6	NA	NA	NA	NA	100918	99
NC_009378	SSU5_pHCM2	71	49	0.36	48.5	20.6	NA	NA	NA	NA	137010	136
NZ_CP009714	SSU5_pHCM2	71	49	0.366	48.5	20.6	NA	NA	NA	NA	136983	134
NC_017266	SSU5_pHCM2	71	45	0.459	44.5	18.2	NA	NA	NA	NA	99286	98
NC_017155	SSU5_pHCM2	71	43	0.473	42.5	16.9	NA	NA	NA	NA	94249	91
NC_014022	SSU5_pHCM2	71	44	0.478	43.5	17.4	NA	NA	NA	NA	94251	92
NZ_CP010248	SSU5_pHCM2	71	49	0.366	48.5	20.6	NA	NA	NA	NA	136889	134
NZ_CP010021	SSU5_pHCM2	71	47	0.452	46.5	19.4	NA	NA	NA	NA	106992	104
NC_017169	SSU5_pHCM2	71	43	0.462	42.5	16.8	NA	NA	NA	NA	96210	93
NZ_CP009841	SSU5_pHCM2	71	43	0.467	42.5	16.8	NA	NA	NA	NA	95328	92
NZ_CP045159	SSU5_pHCM2	71	46	0.455	45.5	18.6	NA	NA	NA	NA	101698	101
NZ_CP006790	SSU5_pHCM2	71	46	0.469	45.5	18.6	NA	NA	NA	NA	100984	98
NZ_CP006779	SSU5_pHCM2	71	49	0.36	48.5	20.6	NA	NA	NA	NA	137017	136
NZ_CP006760	SSU5_pHCM2	71	49	0.363	48.5	20.6	NA	NA	NA	NA	137017	135
NZ_CP006756	SSU5_pHCM2	71	49	0.366	48.5	20.6	NA	NA	NA	NA	137012	134
NZ_CP006752	SSU5_pHCM2	71	49	0.36	48.5	20.6	NA	NA	NA	NA	137727	136
NZ_CP006749	SSU5_pHCM2	71	49	0.36	48.5	20.6	NA	NA	NA	NA	140938	136
NZ_CP006746	SSU5_pHCM2	71	49	0.363	48.5	20.6	NA	NA	NA	NA	137017	135
NC_010158	SSU5_pHCM2	71	41	0.387	40.5	16	NA	NA	NA	NA	114570	106
NZ_CP009934	SSU5_pHCM2	71	41	0.466	40.5	16	NA	NA	NA	NA	95352	88
NZ_CP045150	SSU5_pHCM2	71	48	0.48	47.5	19.5	NA	NA	NA	NA	100984	100
NZ_CP040928	SSU5_pHCM2	71	11	0.077	10.7	5.2	NA	NA	NA	NA	163111	142
NZ_CP010244	SSU5_pHCM2	71	42	0.362	41.2	19.1	NA	NA	NA	NA	113250	116
NZ_CP056962	SSU5_pHCM2	71	41	0.38	40.2	18.1	NA	NA	NA	NA	106982	108
NZ_CP056969	SSU5_pHCM2	71	41	0.38	40.2	18.1	NA	NA	NA	NA	106982	108
NZ_CP057094	SSU5_pHCM2	71	41	0.38	40.2	18.1	NA	NA	NA	NA	106378	108
NZ_CP057633	SSU5_pHCM2	71	28	0.222	27.3	9.8	SSU5_pHCM2_Composition_28	85	3	82	105909	126
NZ_CP057631	SSU5_pHCM2	71	28	0.222	27.3	9.8	SSU5_pHCM2_Composition_28	85	3	82	105909	126
NZ_CP012254	SSU5_pHCM2	71	31	0.274	30.3	12.1	NA	NA	NA	NA	110093	113
NZ_CP027108	SSU5_pHCM2	71	8	0.129	7.6	3.4	NA	NA	NA	NA	51588	62
NZ_CP030187	SSU5_pHCM2	71	34	0.276	33.3	12.5	SSU5_pHCM2_Composition_1	90	3	88	106569	123
NZ_CP044180	SSU5_pHCM2	71	34	0.274	33.3	12.5	SSU5_pHCM2_Composition_1	90	3	88	106569	124
NZ_CP014707	SSU5_pHCM2	71	16	0.142	15.6	5.2	NA	NA	NA	NA	101118	113
NZ_CP015755	SSU5_pHCM2	71	22	0.19	21.3	6.1	NA	NA	NA	NA	109349	116
NZ_CP016161	SSU5_pHCM2	71	22	0.188	21.3	6.1	SSU5_pHCM2_Composition_5	84	3	81	109349	117
NZ_CP027045	SSU5_pHCM2	71	25	0.221	24.3	7.4	NA	NA	NA	NA	108879	113
NZ_CP012427	SSU5_pHCM2	71	23	0.19	22.3	6.2	NA	NA	NA	NA	126466	121
NZ_CP036373	SSU5_pHCM2	71	23	0.207	22.3	6.1	NA	NA	NA	NA	108291	111
NZ_CP027155	SSU5_pHCM2	71	18	0.36	17.6	4.8	NA	NA	NA	NA	49000	50
NZ_CP031791	SSU5_pHCM2	71	25	0.229	24.3	6.7	NA	NA	NA	NA	109702	109
NZ_CP031803	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_CP032225	SSU5_pHCM2	71	25	0.221	24.3	7.4	NA	NA	NA	NA	108879	113
NZ_CP056303	SSU5_pHCM2	71	26	0.243	25.3	7.6	NA	NA	NA	NA	108572	107
NZ_CP061056	SSU5_pHCM2	71	22	0.21	21.3	5.9	NA	NA	NA	NA	113014	105
NZ_CP061065	SSU5_pHCM2	71	22	0.208	21.3	5.9	NA	NA	NA	NA	113014	106
NZ_CP063882	SSU5_pHCM2	71	23	0.204	22.3	6.1	NA	NA	NA	NA	110388	113
NZ_LR890257	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_LR890429	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_LR890503	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_LR890518	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_LR890705	SSU5_pHCM2	71	23	0.2	22.3	6.1	NA	NA	NA	NA	111123	115
NZ_CP021714	SSU5_pHCM2	71	25	0.225	24.3	7.4	SSU5_pHCM2_Composition_5	84	3	81	106541	111
NZ_CP061398	SSU5_pHCM2	71	25	0.21	24.3	7.4	SSU5_pHCM2_Composition_5	84	3	81	121507	119
NZ_CP028997	SSU5_pHCM2	71	25	0.223	24.3	6.7	NA	NA	NA	NA	109938	112
NZ_CP026165	SSU5_pHCM2	71	27	0.243	26.3	8.8	NA	NA	NA	NA	111252	111
NZ_CP040026	SSU5_pHCM2	71	24	0.214	23.3	6.5	NA	NA	NA	NA	109938	112
NZ_CP065450	SSU5_pHCM2	71	24	0.218	23.3	6.5	NA	NA	NA	NA	109941	110
NZ_CP023984	SSU5_pHCM2	71	24	0.238	23.4	7.5	NA	NA	NA	NA	111425	101
NZ_CP065165	SSU5_pHCM2	71	25	0.234	24.4	9	NA	NA	NA	NA	114132	107
NZ_CP014756	SSU5_pHCM2	71	26	0.228	25.3	8.2	NA	NA	NA	NA	121030	114
NZ_CP016924	SSU5_pHCM2	71	23	0.205	22.3	6.2	NA	NA	NA	NA	111539	112
NZ_CP021940	SSU5_pHCM2	71	26	0.234	25.3	8.2	NA	NA	NA	NA	112868	111
NZ_CP021945	SSU5_pHCM2	71	26	0.236	25.3	8.2	NA	NA	NA	NA	112868	110
NZ_CP024877	SSU5_pHCM2	71	22	0.204	21.3	6	NA	NA	NA	NA	109720	108
NZ_CP034047	SSU5_pHCM2	71	24	0.222	23.4	8.8	NA	NA	NA	NA	113143	108
NZ_CP036194	SSU5_pHCM2	71	20	0.19	19.4	5.9	NA	NA	NA	NA	108957	105
NZ_CP040729	SSU5_pHCM2	71	25	0.231	24.3	7.9	NA	NA	NA	NA	112707	108
NZ_CP044046	SSU5_pHCM2	71	26	0.245	25.3	7.1	NA	NA	NA	NA	109938	106
NZ_CP055511	SSU5_pHCM2	71	23	0.204	22.4	7.6	NA	NA	NA	NA	115055	113
NZ_CP056309	SSU5_pHCM2	71	23	0.205	22.4	7.6	NA	NA	NA	NA	113854	112
NZ_CP063862	SSU5_pHCM2	71	22	0.202	21.3	6.1	NA	NA	NA	NA	110270	109
NZ_CP063853	SSU5_pHCM2	71	22	0.202	21.3	6.1	NA	NA	NA	NA	110270	109
NZ_CP063873	SSU5_pHCM2	71	22	0.198	21.3	6	NA	NA	NA	NA	112160	111
NZ_CP064259	SSU5_pHCM2	71	26	0.075	25.2	8.1	NA	NA	NA	NA	394328	346
NZ_CP064213	SSU5_pHCM2	71	26	0.243	25.2	8.1	NA	NA	NA	NA	116596	107
NZ_CP017778	SSU5_pHCM2	71	22	0.096	21.4	6.3	NA	NA	NA	NA	225961	228
NZ_LR890555	SSU5_pHCM2	71	23	0.207	22.3	6.3	NA	NA	NA	NA	112133	111
NZ_CP019050	SSU5_pHCM2	71	25	0.227	24.3	6.9	NA	NA	NA	NA	111083	110
NZ_CP030268	SSU5_pHCM2	71	26	0.241	25.3	7.1	NA	NA	NA	NA	111007	108
NZ_CP047636	SSU5_pHCM2	71	23	0.211	22.3	7.4	NA	NA	NA	NA	109004	109
NZ_LR890314	SSU5_pHCM2	71	24	0.202	23.4	8	NA	NA	NA	NA	109877	119
NZ_CP024460	SSU5_pHCM2	71	21	0.181	20.4	5.6	NA	NA	NA	NA	112745	116
NZ_CP041929	SSU5_pHCM2	71	22	0.195	21.3	6.6	NA	NA	NA	NA	110643	113
NZ_CP061391	SSU5_pHCM2	71	23	0.213	22.3	7.3	NA	NA	NA	NA	112025	108
NZ_CP040597	SSU5_pHCM2	71	22	0.196	21.3	5.8	NA	NA	NA	NA	111583	112
NZ_CP021962	SSU5_pHCM2	71	23	0.192	22.3	6.5	NA	NA	NA	NA	132217	120
NZ_CP056224	SSU5_pHCM2	71	22	0.198	21.3	5.8	NA	NA	NA	NA	111674	111
NC_016838	SSU5_pHCM2	71	19	0.135	18.4	5.5	NA	NA	NA	NA	122799	141
NZ_CP059316	SSU5_pHCM2	71	23	0.211	22.3	6.5	NA	NA	NA	NA	109568	109
NZ_CP008931	SSU5_pHCM2	71	26	0.252	25.3	8.8	NA	NA	NA	NA	111693	103
NZ_CP022128	SSU5_pHCM2	71	27	0.26	26.3	9	NA	NA	NA	NA	111692	104
NZ_CP026134	SSU5_pHCM2	71	23	0.219	22.3	6.3	NA	NA	NA	NA	112465	105
NZ_CP026138	SSU5_pHCM2	71	21	0.196	20.4	5.7	NA	NA	NA	NA	113246	107
NZ_CP026150	SSU5_pHCM2	71	23	0.213	22.3	6.3	NA	NA	NA	NA	112458	108
NZ_CP044030	SSU5_pHCM2	71	24	0.233	23.3	6.6	NA	NA	NA	NA	105728	103
NZ_CP045677	SSU5_pHCM2	71	27	0.227	26.3	9	NA	NA	NA	NA	128536	119
NZ_CP050365	SSU5_pHCM2	71	27	0.26	26.3	9	NA	NA	NA	NA	115360	104
NZ_CP069855	SSU5_pHCM2	71	21	0.219	20.4	6	NA	NA	NA	NA	104812	96
NZ_LR890544	SSU5_pHCM2	71	23	0.215	22.4	6.3	NA	NA	NA	NA	111995	107
NZ_CP028544	SSU5_pHCM2	71	22	0.19	21.3	6	NA	NA	NA	NA	110562	116
NZ_LR890293	SSU5_pHCM2	71	24	0.212	23.3	7.6	NA	NA	NA	NA	113743	113
NZ_CP063217	SSU5_pHCM2	71	26	0.236	25.3	7.4	NA	NA	NA	NA	111290	110
NZ_CP041101	SSU5_pHCM2	71	22	0.202	21.3	6.1	NA	NA	NA	NA	111334	109
NZ_CP044034	SSU5_pHCM2	71	28	0.252	27.2	9.4	NA	NA	NA	NA	114663	111
NZ_CP056436	SSU5_pHCM2	71	27	0.25	26.2	8	NA	NA	NA	NA	107037	108
NZ_CP050338	SSU5_pHCM2	71	28	0.252	27.3	9.1	NA	NA	NA	NA	110529	111
NZ_CP050344	SSU5_pHCM2	71	28	0.252	27.3	9.1	NA	NA	NA	NA	110529	111
NZ_CP050350	SSU5_pHCM2	71	28	0.252	27.3	9.1	NA	NA	NA	NA	110529	111
NZ_CP050356	SSU5_pHCM2	71	28	0.252	27.3	9.1	NA	NA	NA	NA	110529	111
NZ_CP056704	SSU5_pHCM2	71	52	0.481	51.3	30.9	NA	NA	NA	NA	112125	108
NZ_AP014953	SSU5_pHCM2	71	72	0.686	71.2	41.5	SSU5_pHCM2_Composition_27	81	3	81	104259	105
NZ_CP010386	SSU5_pHCM2	71	86	0.656	85.2	52.3	SSU5_pHCM2_Composition_30	89	3	86	121660	131
NZ_CP029916	SSU5_pHCM2	71	89	0.724	88.2	54.8	SSU5_pHCM2_Composition_1	90	3	89	106706	123
NZ_AP023149	SSU5_pHCM2	71	25	0.223	24.4	8	NA	NA	NA	NA	111317	112
NZ_CP015915	SSU5_pHCM2	71	14	0.123	13.6	3.5	NA	NA	NA	NA	114472	114
NZ_CP019013	SSU5_pHCM2	71	17	0.138	16.6	4.7	NA	NA	NA	NA	109057	123
NZ_CP020118	SSU5_pHCM2	71	17	0.156	16.6	4.7	NA	NA	NA	NA	111212	109
NZ_CP024271	SSU5_pHCM2	71	13	0.127	12.7	3.2	NA	NA	NA	NA	103618	102
NZ_CP023851	SSU5_pHCM2	71	16	0.13	15.6	4.3	NA	NA	NA	NA	110452	123
NZ_CP025870	SSU5_pHCM2	71	21	0.206	20.6	7.7	NA	NA	NA	NA	100470	102
NZ_CP025868	SSU5_pHCM2	71	21	0.208	20.6	7.7	NA	NA	NA	NA	100473	101
NZ_CP025883	SSU5_pHCM2	71	21	0.206	20.6	7.7	NA	NA	NA	NA	100473	102
NZ_CP025894	SSU5_pHCM2	71	21	0.208	20.6	7.7	NA	NA	NA	NA	100473	101
NZ_CP031294	SSU5_pHCM2	71	15	0.13	14.6	3.7	NA	NA	NA	NA	110686	115
NZ_CP029421	SSU5_pHCM2	71	15	0.152	14.6	3.7	NA	NA	NA	NA	101340	99
NZ_CP048306	SSU5_pHCM2	71	16	0.13	15.6	4.5	NA	NA	NA	NA	110182	123
NZ_CP053233	SSU5_pHCM2	71	15	0.129	14.6	4.1	NA	NA	NA	NA	112229	116
NZ_LR882992	SSU5_pHCM2	71	16	0.131	15.6	4.1	NA	NA	NA	NA	109318	122
NZ_CP022085	SSU5_pHCM2	71	13	0.107	12.6	3.3	NA	NA	NA	NA	109945	122
NC_018651	SSU5_pHCM2	71	13	0.108	12.6	3.3	NA	NA	NA	NA	109274	120
NZ_CP061757	SSU5_pHCM2	71	14	0.119	13.6	3.5	NA	NA	NA	NA	112745	118
NZ_CP041451	SSU5_pHCM2	71	18	0.162	17.6	5.6	NA	NA	NA	NA	114322	111
NZ_AP022542	SSU5_pHCM2	71	16	0.13	15.6	4.3	NA	NA	NA	NA	113269	123
NZ_CP050499	SSU5_pHCM2	71	14	0.184	13.6	3.5	NA	NA	NA	NA	76269	76
NZ_CP062914	SSU5_pHCM2	71	17	0.144	16.6	4.7	NA	NA	NA	NA	120310	118
NZ_CP017847	SSU5_pHCM2	71	16	0.138	15.6	4.3	NA	NA	NA	NA	113343	116
NZ_CP019002	SSU5_pHCM2	71	16	0.145	15.5	4.2	NA	NA	NA	NA	112917	110
NZ_AP023193	SSU5_pHCM2	71	16	0.133	15.6	4.3	NA	NA	NA	NA	112963	120
NZ_AP023200	SSU5_pHCM2	71	16	0.134	15.6	4.3	NA	NA	NA	NA	112965	119
NZ_CP062852	SSU5_pHCM2	71	15	0.142	14.5	3.8	NA	NA	NA	NA	107422	106
NZ_CP062854	SSU5_pHCM2	71	15	0.142	14.5	3.8	NA	NA	NA	NA	107422	106
NZ_CP062814	SSU5_pHCM2	71	16	0.139	15.6	4.5	NA	NA	NA	NA	114826	115
NZ_CP031136	SSU5_pHCM2	71	15	0.132	14.6	3.8	NA	NA	NA	NA	109442	114
