seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
NZ_CP010358	117483	No terminal repeats	115	11	0.9881	NA	0	36.6493	NA	NA
NZ_AP022965	285224	No terminal repeats	283	11	0.9881	NA	3	105.1906	T_virB11	NA
NZ_CP015156	89350	No terminal repeats	93	11	0.9881	NA	3	24.0872	MOBP3	NA
NZ_CP033857	67023	No terminal repeats	95	11	0.9881	NA	15	30.6439	F_traV;F_traB;F_traK;F_traE;F_traL;F_traG;F_traH;F_traF;F_trbC;F_traU;F_traW	NA
NZ_CP066722	52837	No terminal repeats	60	11	0.9881	NA	2	13.8493	MOBP2	NA
NZ_CP094762	4711	DTR	5	11	0.9881	NA	0	2.0424	NA	NF012176
NC_008087	9370	No terminal repeats	7	11	0.9881	NA	1	1.5852	NA	NA
NZ_CP082865	119205	No terminal repeats	129	11	0.9881	NA	6	53.6304	t4cp1;MOBH;T_virB6;B_traI;virb4	NF000272
NZ_CP043485	168626	No terminal repeats	174	11	0.9881	NA	0	27.3993	NA	NA
NZ_CP085448	102911	No terminal repeats	98	11	0.9881	NA	1	5.8191	NA	NF000496
NZ_AP025527	22887	No terminal repeats	30	11	0.9881	NA	0	13.7374	NA	NA
NZ_CP090156	18795	No terminal repeats	25	11	0.9881	NA	1	1.3102	NA	NA
NZ_CP010092	126898	No terminal repeats	144	11	0.9881	NA	2	20.2979	FATA_trsL;T_virB11	NA
NZ_CP064708	456067	No terminal repeats	473	11	0.9881	NA	4	32.1167	t4cp1	NF000272;NF012174
NZ_CP094520	316663	No terminal repeats	307	11	0.9881	NA	12	42.6105	T_virB1;T_virB11;T_virB2;virb4;T_virB5;T_virB8;T_virB9;T_virB10;T_virB9	NF012174
NZ_CP026738	161760	No terminal repeats	182	11	0.9881	NA	2	64.6156	MOBP2	NA
NZ_CP015328	69165	No terminal repeats	84	11	0.9881	NA	0	10.1388	NA	NF012212
NC_010514	42985	No terminal repeats	48	11	0.9881	NA	0	10.4538	NA	NA
NZ_CP100241	132942	No terminal repeats	129	11	0.9881	NA	12	55.2514	F_traG;F_traH;F_traF;F_trbC;F_traU;F_traW;virb4;F_traV	NA
NZ_CP094749	4443	No terminal repeats	4	11	0.9881	NA	0	2.0424	NA	NF012176
NZ_CP041121	1749	No terminal repeats	2	11	0.9881	NA	1	0.9293	NA	NA
NZ_CP066012	33080	No terminal repeats	43	11	0.9881	NA	1	7.7746	NA	NA
NZ_LR890194	4064	No terminal repeats	6	11	0.9881	NA	0	1.5991	NA	NA
NZ_CP050363	1546	No terminal repeats	1	11	0.9881	NA	1	0.9943	NA	NA
NZ_CP012462	77567	No terminal repeats	90	11	0.9881	NA	3	10.5381	NA	NA
NZ_HG938356	1638739	No terminal repeats	1520	11	0.9881	NA	16	211.1278	T_virB10;T_virB2;T_virB3;virb4;T_virB6;T_virB8;T_virB9;T_virB6;T_virB11;T_virB9	NF000496;NF033134;NF000125;NF000496;NF000095;NF000272;NF000272;NF033105;NF033476
NZ_CP100288	132942	No terminal repeats	140	11	0.9881	NA	4	52.0608	F_traH;F_traF	NA
NZ_CP053711	214302	No terminal repeats	254	11	0.9881	NA	9	49.5264	T_virB3;virb4;T_virB6;T_virB8;T_virB9;T_virB11;MOBP1	NF000272;NF000095;NF033061
NZ_CP029068	56223	No terminal repeats	62	11	0.9881	NA	3	23.3445	NA	NA
NC_021730	8721	No terminal repeats	11	11	0.9881	NA	0	5.2214	NA	NA
NZ_CP120754	59543	No terminal repeats	52	11	0.9881	NA	2	5.199	MOBP2	NA
NZ_CP101934	64615	No terminal repeats	90	11	0.9881	NA	2	30.5037	T_virB11;MOBP2	NF000145
NZ_CP041370	65122	No terminal repeats	91	11	0.9881	NA	2	30.5037	T_virB11;MOBP2	NF000145
NZ_CP096763	72248	No terminal repeats	100	11	0.9881	NA	15	27.8339	F_traL;F_traE;F_traK;F_traB;F_traV;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NA
NZ_LR135245	117192	No terminal repeats	138	11	0.9881	NA	6	20.78	NA	NA
NZ_CP030221	54912	No terminal repeats	81	11	0.9881	NA	8	32.8346	MOBP1;T_virB11;T_virB2;virb4;T_virB9;T_virB10;T_virB5	NA
NZ_CP116327	14174	No terminal repeats	21	11	0.9881	NA	1	3.6893	NA	NA
NC_000958	177466	No terminal repeats	150	11	0.9881	NA	1	20.5792	NA	NA
NZ_CP023672	5296	No terminal repeats	5	11	0.9881	NA	0	1.4665	NA	NF000145
NZ_CP066422	202167	No terminal repeats	232	11	0.9881	NA	0	42.506100000000004	NA	NA
NZ_CP088099	261567	No terminal repeats	229	11	0.988	NA	1	16.9573	NA	NF000005;NF000493;NF000005
NZ_AP018545	79566	No terminal repeats	75	11	0.988	NA	2	10.3767	MOBP2	NA
NZ_AP018540	79566	No terminal repeats	75	11	0.988	NA	2	10.3767	MOBP2	NA
NZ_AP024902	22852	No terminal repeats	22	11	0.988	NA	1	3.8471	NA	NA
NZ_CP051330	16747	DTR	18	11	0.988	NA	1	7.7392	NA	NF000095;NF000095
NZ_CP070929	1618	No terminal repeats	2	11	0.988	NA	2	1.9887	NA	NA
NZ_LR890382	4064	No terminal repeats	6	11	0.988	NA	0	1.5991	NA	NA
NZ_CP014237	35189	No terminal repeats	32	11	0.988	NA	0	1.7831	NA	NA
NZ_CP063082	27811	No terminal repeats	35	11	0.988	NA	3	11.6884	T_virB10;T_virB9	NA
NZ_CP090839	16916	No terminal repeats	19	11	0.988	NA	2	3.6483	NA	NA
NZ_CP061505	15212	No terminal repeats	16	11	0.988	NA	1	5.4881	NA	NA
NZ_AP022878	280907	No terminal repeats	289	11	0.988	NA	3	107.5883	T_virB11	NA
NC_022882	240661	No terminal repeats	292	11	0.988	NA	2	62.4578	FA_orf13;MOBC	NF000091
NZ_CP123556	32523	No terminal repeats	38	11	0.988	NA	8	16.4985	MOBP1;I_traV;T_virB9;T_virB8;T_virB6;virb4;T_virB1	NA
NZ_CP015595	309964	No terminal repeats	289	11	0.988	NA	0	46.4387	NA	NF000496;NF033105
NZ_CP066782	52138	No terminal repeats	58	11	0.988	NA	3	15.2578	NA	NA
NZ_CP071101	2762	No terminal repeats	5	11	0.988	NA	1	0.9372	NA	NA
NZ_CP020001	5920	No terminal repeats	8	11	0.988	NA	0	1.0549	NA	NA
NZ_CP066458	193594	No terminal repeats	219	11	0.988	NA	0	39.0695	NA	NA
NZ_CP059766	37121	No terminal repeats	43	11	0.988	NA	1	1.6361	NA	NF033068;NF033693
NZ_OU659126	171426	No terminal repeats	165	11	0.988	NA	14	68.807	T_virB11;F_traF;F_traE;F_traB;F_traV;virb4;F_traU;F_traN;F_traF;F_traH	NA
NZ_CP102846	556397	No terminal repeats	595	11	0.988	NA	0	53.9645	NA	NF033087
NC_013452	4440	No terminal repeats	4	11	0.988	NA	0	2.0424	NA	NF012176
NZ_CP021063	113294	No terminal repeats	136	11	0.988	NA	1	17.8871	T_virB11;FATA_trsL	NF000051
NC_005008	4439	No terminal repeats	4	11	0.988	NA	0	2.0424	NA	NF012176
NZ_CP068578	30648	No terminal repeats	33	11	0.988	NA	1	9.5632	NA	NA
NZ_CP013635	667630	No terminal repeats	596	11	0.988	NA	4	117.9333	NA	NF000496;NF033105
NZ_CP095054	135024	No terminal repeats	133	11	0.988	NA	2	27.5306	B_traF;B_traN	NF000272;NF000272
NZ_CP012574	39868	DTR	48	11	0.988	NA	2	16.8565	MOBC	NA
NZ_CP096708	77531	No terminal repeats	103	11	0.988	NA	15	27.7619	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NF040806
NZ_CP102101	5509	No terminal repeats	8	11	0.988	NA	0	0.6113	NA	NA
NZ_CP038450	199818	No terminal repeats	224	11	0.988	NA	13	53.3646	G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2;MOBH;G_tfc19;G_tfc19;G_tfc22;G_tfc23;virb4;G_tfc14;G_tfc13;G_tfc12	NF033144;NF000270;NF000225
NZ_CP059794	227172	No terminal repeats	270	11	0.988	NA	1	45.9557	MOBP2	NF033693
NZ_CP062266	227172	No terminal repeats	270	11	0.988	NA	1	45.9557	MOBP2	NF033693
NZ_CP072708	227172	No terminal repeats	270	11	0.988	NA	1	45.9557	MOBP2	NF033693
NZ_CP072871	197677	No terminal repeats	190	11	0.988	NA	1	33.9665	NA	NF033135
NZ_CP016708	48261	No terminal repeats	54	11	0.988	NA	1	5.9368	NA	NA
NZ_CP086017	50936	No terminal repeats	71	11	0.988	NA	9	27.6898	T_virB9;I_traV;MOBP1;T_virB1;T_virB3;virb4;T_virB6	NA
NZ_CP012014	2757	No terminal repeats	4	11	0.988	NA	1	0.9372	NA	NA
NZ_CP082222	77531	No terminal repeats	103	11	0.988	NA	15	27.7619	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NF040806
NC_023139	109815	No terminal repeats	115	11	0.988	NA	1	18.4382	NA	NF033476;NF033135
NZ_CP091113	30714	No terminal repeats	53	11	0.988	NA	0	13.899	NA	NA
NZ_CP090923	8258	No terminal repeats	11	11	0.988	NA	1	2.3183	NA	NA
NZ_CP009362	27491	No terminal repeats	31	11	0.988	NA	1	7.6726	NA	NA
NZ_CP028248	45707	No terminal repeats	52	11	0.988	NA	2	15.2366	NA	NA
NZ_CP032278	49649	No terminal repeats	57	11	0.988	NA	6	3.7041	T_virB10;T_virB9;T_virB6;MOBQ;T_virB5;virb4	NF012147
NZ_CP116598	2835	No terminal repeats	4	11	0.988	NA	1	0.9372	NA	NA
NZ_CP116323	91357	No terminal repeats	110	11	0.988	NA	1	11.7544	FATA_trsL;T_virB11	NA
NZ_CP033397	4097	No terminal repeats	4	11	0.988	NA	0	0.5906	NA	NA
NZ_CP092102	155141	No terminal repeats	177	11	0.988	NA	1	48.4792	NA	NA
NZ_CP011521	34979	No terminal repeats	42	11	0.988	NA	9	26.7744	T_virB6;T_virB5;virb4;T_virB3;T_virB1;T_virB9;T_virB8	NA
NC_007791	4439	No terminal repeats	4	11	0.988	NA	0	2.0424	NA	NF012176
NZ_CP080455	6772	No terminal repeats	11	11	0.988	NA	1	1.3603	NA	NA
NC_021056	104048	No terminal repeats	102	11	0.988	NA	1	28.3542	NA	NF033068
NZ_CP036148	347238	No terminal repeats	309	11	0.988	NA	2	83.4478	MOBP2	NF012212;NF033105
NZ_CP013280	99993	No terminal repeats	102	11	0.988	NA	3	33.6114	MOBC;FA_orf13	NA
NZ_CP024991	47751	No terminal repeats	44	11	0.988	NA	0	12.5469	NA	NA
NZ_CP023514	147615	No terminal repeats	157	11	0.988	NA	3	27.4957	NA	NA
NZ_CP060897	2959	No terminal repeats	4	11	0.988	NA	0	1.181	NA	NA
NZ_CP084913	52697	No terminal repeats	62	11	0.988	NA	2	4.6503	F_traL	NA
NC_011733	18083	No terminal repeats	19	11	0.988	NA	2	3.0347	MOBQ	NA
NZ_CP072058	205885	No terminal repeats	195	11	0.988	NA	1	47.9385	NA	NF033105
NZ_CP093545	2407	No terminal repeats	3	11	0.988	NA	1	0.9372	NA	NA
NZ_CP021924	184348	No terminal repeats	188	11	0.988	NA	1	44.5652	I_traY	NF000095
NZ_LR135288	204418	No terminal repeats	233	11	0.988	NA	0	37.37	NA	NA
NZ_CP058614	2473	No terminal repeats	2	11	0.988	NA	1	1.7936	NA	NA
NZ_CP088003	55140	No terminal repeats	29	11	0.988	NA	2	6.0186	MOBP2	NA
NZ_CP016687	51651	No terminal repeats	57	11	0.988	NA	1	6.1644	NA	NA
NZ_CP036183	3348	No terminal repeats	5	11	0.988	NA	0	1.1886	NA	NA
NZ_CP068020	3988	No terminal repeats	8	11	0.988	NA	1	1.4225	NA	NA
NZ_CP023007	53170	No terminal repeats	62	11	0.988	NA	2	14.7483	NA	NA
NZ_AP022922	327694	No terminal repeats	318	11	0.988	NA	3	101.3397	T_virB11	NF012212
NZ_LR135236	167946	No terminal repeats	185	11	0.988	NA	0	24.0631	NA	NF033693
NZ_CP010166	11518	No terminal repeats	14	11	0.988	NA	0	2.1475	NA	NA
NZ_CP118387	12020	No terminal repeats	13	11	0.988	NA	2	4.0035	I_trbB;I_trbA	NA
NZ_CP050502	69836	No terminal repeats	81	11	0.988	NA	2	13.2138	FATA_prgIb;MOBP1	NA
NZ_CP064948	589460	No terminal repeats	690	11	0.988	NA	8	47.1688	I_traV;T_virB1;virb4;t4cp1;T_virB11	NF000496;NF000225;NF012147;NF033135;NF012171;NF000052;NF033144;NF000225;NF012174;NF000052;NF012171;NF040806
NZ_CP034355	130306	No terminal repeats	162	11	0.988	NA	10	32.7556	traU;I_traO;I_traN;I_traM;I_traI;T_virB11;I_traK;I_traY;I_traW;I_traW;MOBQ;I_trbA	NA
NZ_CP117636	1590	No terminal repeats	1	11	0.988	NA	1	0.9943	NA	NA
NZ_CP081188	3838	No terminal repeats	4	11	0.988	NA	0	1.0827	NA	NA
NZ_CP029067	63713	No terminal repeats	68	11	0.988	NA	3	21.7095	FATA_cd411	NA
NZ_CP066474	194067	No terminal repeats	219	11	0.988	NA	0	39.0695	NA	NA
NZ_CP054029	515224	No terminal repeats	471	11	0.988	NA	2	108.2764	T_virB11;T_virB11	NF033135;NF033156;NF000496
NZ_AP019752	51624	No terminal repeats	59	11	0.988	NA	4	9.5421	MOBC	NF040806;NF012176;NF033693
NZ_CP123537	35911	No terminal repeats	43	11	0.988	NA	9	15.8354	I_traV;T_virB9;T_virB8;T_virB6;virb4;T_virB1;MOBP1	NA
NC_001852	29766	No terminal repeats	35	11	0.988	NA	1	13.1326	NA	NA
NZ_CP014216	74241	No terminal repeats	102	11	0.988	NA	15	29.0452	F_traL;F_traE;F_traK;F_traB;F_traV;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NA
NC_017170	8431	No terminal repeats	8	11	0.988	NA	0	2.4965	NA	NA
NZ_CP071513	41143	No terminal repeats	35	11	0.988	NA	1	18.088	NA	NF000025
NZ_CP016951	578456	No terminal repeats	552	11	0.988	NA	13	169.0342	T_virB1;T_virB10;T_virB9;T_virB8;T_virB11;T_virB3;virb4;B_traI;T_virB6;MOBH;t4cp1	NF012178;NF000272;NF000496;NF033135
NZ_LR135308	156709	No terminal repeats	177	11	0.988	NA	0	30.5086	NA	NA
NZ_CP096537	2997	No terminal repeats	2	11	0.988	NA	1	0.9372	NA	NA
NZ_CP039730	97574	No terminal repeats	124	11	0.988	NA	3	13.5849	NA	NF033115
NZ_CP068218	4440	No terminal repeats	5	11	0.988	NA	0	2.0424	NA	NF012176
NZ_CP094727	4544	DTR	4	11	0.9879	NA	0	2.0424	NA	NF012176
NZ_CP038025	80103	No terminal repeats	92	11	0.9879	NA	0	21.668	NA	NA
NZ_CP023660	19216	No terminal repeats	30	11	0.9879	NA	0	6.0875	NA	NA
NZ_CP094756	4729	DTR	5	11	0.9879	NA	0	2.0424	NA	NF012176
NZ_CP023253	1907	DTR	2	11	0.9879	NA	1	0.9293	NA	NA
NZ_CP009055	37571	No terminal repeats	43	11	0.9879	NA	0	4.9089	NA	NA
NZ_CP041163	32785	No terminal repeats	36	11	0.9879	NA	1	4.6154	NA	NA
NZ_CP013982	50255	No terminal repeats	69	11	0.9879	NA	2	10.8392	NA	NA
NC_005244	101858	No terminal repeats	118	11	0.9879	NA	1	19.3324	NA	NA
NZ_CP016851	56859	No terminal repeats	65	11	0.9879	NA	7	7.6677	MOBC;T_virB9	NA
NZ_CP007209	30062	No terminal repeats	39	11	0.9879	NA	1	7.9735	NA	NA
NZ_CP050501	74628	No terminal repeats	83	11	0.9879	NA	2	9.9023	FATA_prgIb;MOBP1	NA
NZ_CP072767	11661	No terminal repeats	19	11	0.9879	NA	0	2.0647	NA	NA
NZ_CP100242	116826	No terminal repeats	121	11	0.9879	NA	17	53.651	F_traG;F_traH;F_traF;F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;F_traL	NA
NZ_CP039231	56994	No terminal repeats	67	11	0.9879	NA	0	3.7871	NA	NA
NZ_CP081875	13279	No terminal repeats	16	11	0.9879	NA	0	5.9436	NA	NA
NZ_AP025016	9457	No terminal repeats	13	11	0.9879	NA	0	5.5341	NA	NA
NZ_CP012416	82130	No terminal repeats	91	11	0.9879	NA	16	26.7291	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traF;F_traH;F_traG	NA
NZ_CP020909	505136	No terminal repeats	476	11	0.9879	NA	1	98.7776	T_virB11;T_virB11;T_virB11	NF033105;NF012174;NF000373
NZ_CP068513	57987	No terminal repeats	65	11	0.9879	NA	2	9.3738	FATA_prgIc	NA
NZ_CP050118	177356	No terminal repeats	153	11	0.9879	NA	1	22.2655	NA	NA
NZ_CP115676	55003	No terminal repeats	68	11	0.9879	NA	8	26.4507	G_tfc2;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB1	NA
NZ_CP016088	2936	No terminal repeats	4	11	0.9879	NA	1	0.6536	NA	NA
NZ_CP063114	35459	No terminal repeats	45	11	0.9879	NA	8	19.3816	T_virB11;T_virB2;T_virB8;T_virB9;T_virB10;T_virB5;MOBP1	NA
NZ_CP022318	47134	No terminal repeats	54	11	0.9879	NA	3	17.0203	NA	NA
NZ_CP056228	1443	No terminal repeats	1	11	0.9879	NA	1	0.9943	NA	NA
NZ_CP008900	60388	No terminal repeats	82	11	0.9879	NA	8	30.2302	T_virB1;virb4;T_virB5;T_virB6;T_virB8;T_virB9;G_tfc2	NA
NZ_CP021821	416269	No terminal repeats	421	11	0.9879	NA	5	71.2085	MOBQ	NF000406;NF000237;NF033088
NZ_CP016297	74090	No terminal repeats	104	11	0.9879	NA	15	33.9391	F_traL;F_traE;F_traK;F_traB;F_traV;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NF040806
NZ_CP072376	4574	No terminal repeats	5	11	0.9879	NA	0	0.902	NA	NA
NZ_CP032284	71326	No terminal repeats	58	11	0.9879	NA	0	10.6161	NA	NF012147
NZ_CP011527	27490	No terminal repeats	30	11	0.9879	NA	1	7.6726	NA	NA
NZ_CP015739	409126	No terminal repeats	398	11	0.9879	NA	2	50.494	NA	NF000469;NF000496;NF012176
NZ_CP091211	98995	No terminal repeats	99	11	0.9879	NA	0	15.7162	NA	NA
NZ_CP123001	916660	No terminal repeats	867	11	0.9879	NA	4	114.2792	T_virB11;T_virB9	NF000493;NF033088;NF000496;NF033135;NF012174;NF000496;NF000496
NZ_CP096691	71277	No terminal repeats	97	11	0.9879	NA	15	27.8339	F_traL;F_traE;F_traK;F_traB;F_traV;F_traW;F_traU;F_trbC;F_traF;F_traH;F_traG	NA
NZ_AP014688	136153	No terminal repeats	155	11	0.9879	NA	9	46.0628	T_virB11;T_virB2;virb4;T_virB5;T_virB11	NA
NC_011878	6054	No terminal repeats	5	11	0.9879	NA	1	0.1582	NA	NA
NZ_CP083120	69357	No terminal repeats	67	11	0.9879	NA	2	26.3262	MOBC;FA_orf13	NA
NC_017848	77528	No terminal repeats	106	11	0.9879	NA	15	27.7619	F_traG;F_traH;F_traF;F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;F_traL	NF040806
NZ_CP085438	54908	No terminal repeats	59	11	0.9879	NA	0	16.7828	NA	NA
NZ_CP100311	3302	No terminal repeats	3	11	0.9879	NA	0	1.4817	NA	NA
NC_006675	13223	No terminal repeats	18	11	0.9879	NA	0	0.2188	NA	NA
NZ_LT900342	13223	No terminal repeats	18	11	0.9879	NA	0	0.2188	NA	NA
NZ_HG992339	24025	No terminal repeats	39	11	0.9879	NA	3	9.9415	I_traV;T_virB10	NA
NZ_CP013758	82119	No terminal repeats	94	11	0.9879	NA	16	26.7291	F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_traN;F_traF;F_traF;F_traH;F_traG	NA
NC_008537	159538	No terminal repeats	166	11	0.9879	NA	5	58.6323	MOBP1	NA
NZ_CP069403	57784	No terminal repeats	52	11	0.9879	NA	2	10.8705	MOBC	NA
NZ_AP022937	350841	No terminal repeats	343	11	0.9879	NA	3	117.9272	T_virB11	NF012212
NZ_CP033791	5412	No terminal repeats	6	11	0.9879	NA	1	0.8438	NA	NA
NZ_CP035290	4439	No terminal repeats	5	11	0.9879	NA	0	2.0424	NA	NF012176
NC_019440	20025	No terminal repeats	22	11	0.9879	NA	0	3.0074	NA	NA
NZ_OU659121	171405	No terminal repeats	165	11	0.9879	NA	14	68.807	T_virB11;F_traF;F_traE;F_traB;F_traV;virb4;F_traU;F_traN;F_traF;F_traH	NA
NZ_CP083112	8279	No terminal repeats	12	11	0.9879	NA	0	0.8962	NA	NA
NZ_CP094716	4583	DTR	5	11	0.9879	NA	0	2.0424	NA	NF012176
NZ_CP087603	51739	No terminal repeats	61	11	0.9879	NA	2	6.3305	FATA_prgIc	NA
NC_018223	62162	No terminal repeats	79	11	0.9879	NA	2	8.9218	MOBP2	NA
NZ_CP025469	3353	No terminal repeats	5	11	0.9879	NA	0	1.6346	NA	NA
NZ_CP010581	68444	No terminal repeats	78	11	0.9879	NA	2	24.5455	MOBP3	NA
NZ_CP082906	37788	No terminal repeats	51	11	0.9879	NA	7	17.3919	T_virB1;T_virB5;T_virB8;T_virB9;MOBP1;T_virB6	NA
NZ_CP114028	217162	No terminal repeats	239	11	0.9879	NA	12	69.7812	T_virB11;T_virB2;virb4;T_virB5;T_virB8;T_virB9;T_virB10	NF000493
NZ_CP007624	140690	No terminal repeats	137	11	0.9879	NA	0	29.0212	NA	NF033134
NZ_CP017764	64604	No terminal repeats	93	11	0.9879	NA	2	30.5037	MOBP2;T_virB11	NF000145
NZ_CP046332	255356	No terminal repeats	293	11	0.9879	NA	6	82.1595	F_trbC;F_traU;F_traW	NF012178;NF000272;NF012174;NF000402;NF000272
NZ_CP032866	64615	No terminal repeats	89	11	0.9879	NA	2	30.5037	MOBP2;T_virB11	NF000145
NZ_CP064687	297728	No terminal repeats	304	11	0.9879	NA	3	32.5488	NA	NA
NZ_CP104881	20439	No terminal repeats	20	11	0.9879	NA	1	8.5387	MOBT	NA
NZ_CP113219	21381	No terminal repeats	20	11	0.9879	NA	1	4.6803	T_virB10	NF012171;NF000107
NZ_CP013152	45064	No terminal repeats	52	11	0.9879	NA	0	11.0551	NA	NA
NZ_AP018688	109617	No terminal repeats	97	11	0.9879	NA	2	13.1071	NA	NA
NZ_CP053041	3301	No terminal repeats	3	11	0.9879	NA	0	1.4817	NA	NA
NZ_CP035004	19185	No terminal repeats	21	11	0.9879	NA	1	3.6738	NA	NA
NZ_CP083145	412303	No terminal repeats	366	11	0.9879	NA	3	117.4564	T_virB11	NF012212
NZ_CP036135	162314	No terminal repeats	165	11	0.9879	NA	0	29.524	NA	NA
NZ_CP109928	1240	No terminal repeats	1	11	0.9879	NA	1	0.9943	NA	NA
NZ_CP022994	152437	No terminal repeats	143	11	0.9879	NA	15	71.708	I_traN;I_traO;I_traP;I_traQ;I_traR;traU;I_traW;I_traY;I_trbA;I_trbB;I_traL;I_traK;T_virB11;I_traI;MOBP1	NA
NZ_CP075179	24681	No terminal repeats	34	11	0.9879	NA	0	9.5091	NA	NA
NZ_CP094730	4439	No terminal repeats	5	11	0.9879	NA	0	2.0424	NA	NF012176
NZ_AP018547	36331	No terminal repeats	36	11	0.9879	NA	1	3.0564	NA	NF012176
NZ_CP031006	11381	No terminal repeats	9	11	0.9879	NA	0	2.7441	NA	NA
NZ_CP064881	194804	No terminal repeats	172	11	0.9879	NA	8	36.5479	t4cp1;C_alr7212;C_alr7211;C_alr7210;C_alr7209;C_alr7208;C_alr7207;virb4;C_alr7205;C_alr7204	NA
NZ_CP042964	41483	No terminal repeats	44	11	0.9879	NA	12	19.177	MOBP1;T_virB8;T_virB9;T_virB10;T_virB11;T_virB2;T_virB3;virb4;T_virB5	NA
NZ_CP012757	42747	No terminal repeats	53	11	0.9879	NA	3	15.1036	MOBP2	NF012176;NF000493
NZ_CP014988	80927	No terminal repeats	93	11	0.9879	NA	3	21.3492	MOBP2;MOBP2	NA
NZ_CP077962	2271	No terminal repeats	3	11	0.9879	NA	1	0.9293	NA	NA
NC_020907	62881	No terminal repeats	67	11	0.9879	NA	1	4.2667	NA	NA
NZ_CP021153	105771	No terminal repeats	116	11	0.9879	NA	1	20.4272	NA	NA
NZ_CP084005	29994	No terminal repeats	36	11	0.9879	NA	0	7.0436	NA	NA
NZ_CP120362	236282	No terminal repeats	246	11	0.9879	NA	16	57.3061	T_virB10;T_virB9;T_virB8;T_virB5;virb4;T_virB2;T_virB11	NF000272;NF033105;NF033105;NF012178
NZ_CP047816	2473	No terminal repeats	2	11	0.9879	NA	1	1.7936	NA	NA
NZ_CP009345	7697	No terminal repeats	8	11	0.9879	NA	0	1.3537	NA	NA
NZ_LT599051	9105	No terminal repeats	8	11	0.9879	NA	1	2.6256	NA	NA
NZ_CP110819	198885	No terminal repeats	195	11	0.9879	NA	3	67.3217	NA	NA
NC_018510	224872	No terminal repeats	227	11	0.9879	NA	3	88.255	FA_orf13;MOBC	NA
NZ_CP041028	4236	No terminal repeats	4	11	0.9879	NA	2	1.2223	MOBP1	NA
NZ_CP029456	80835	No terminal repeats	90	11	0.9879	NA	2	19.1531	MOBC;FA_orf13	NA
NZ_CP121793	296497	No terminal repeats	337	11	0.9879	NA	22	104.1173	MOBH;t4cp1;F_traL;F_traE;F_traK;F_traB;F_traV;virb4;F_traW;F_traU;F_traF;F_traH;F_traG;T_virB1	NF012147;NF012147
NZ_CP102775	264919	No terminal repeats	276	11	0.9879	NA	12	69.9405	T_virB11;T_virB6;T_virB9;T_virB8;T_virB6;virb4;T_virB3;T_virB2	NA
NZ_CP016726	89015	No terminal repeats	104	11	0.9879	NA	1	13.8278	NA	NA
NZ_CP036125	48338	No terminal repeats	48	11	0.9879	NA	3	12.8122	FA_orf17b;FA_orf13;MOBC	NA
NZ_CP015259	135158	No terminal repeats	131	11	0.9879	NA	0	22.21	NA	NA
NZ_CP011152	591110	No terminal repeats	525	11	0.9879	NA	5	124.5758	T_virB11	NF033134;NF012212;NF000051
NZ_CP031868	4063	No terminal repeats	4	11	0.9879	NA	1	1.2389	NA	NA
NZ_CP075967	56620	No terminal repeats	57	11	0.9879	NA	2	15.5953	MOBP2	NA
NZ_CP016416	127066	No terminal repeats	156	11	0.9879	NA	15	50.0326	G_tfc19;G_tfc22;G_tfc23;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc10;G_tfc8;t4cp1;t4cp1;G_tfc5;T_virB1;G_tfc3;MOBH	NA
NZ_AP022904	303476	No terminal repeats	298	11	0.9879	NA	3	96.9439	T_virB11	NF012212
NZ_CP085430	132108	No terminal repeats	159	11	0.9879	NA	0	26.8238	NA	NF012174;NF012174;NF000025
NZ_CP104132	772620	No terminal repeats	808	11	0.9879	NA	3	102.6615	T_virB11	NF000406;NF000237;NF033103
NZ_CP035975	231973	No terminal repeats	222	11	0.9879	NA	0	27.2565	NA	NF033134;NF033105;NF012176
NZ_CP028233	23476	No terminal repeats	28	11	0.9878	NA	2	7.0149	NA	NF000025
NZ_CP036086	205891	No terminal repeats	194	11	0.9878	NA	1	47.9385	NA	NF033105
NZ_CP023302	61600	No terminal repeats	67	11	0.9878	NA	0	11.612	NA	NA
NZ_CP058639	926330	No terminal repeats	912	11	0.9878	NA	1	175.4106	NA	NF033068;NF033134;NF033134;NF033068;NF033134;NF000051;NF000095;NF033134;NF033134
NZ_CP070341	86748	No terminal repeats	100	11	0.9878	NA	2	17.0017	FA_orf13;MOBC	NA
